title,total_price,listed_price,is_sponsored,is_couponed,buy_box_availability,reputation,demand
streamlight 74175 battery lithium for strion made by streamlight,0.032130325814536335,0.0057363573852589516,0,no,1,0.4642866281884064,low
"pioneer a-series ts-a2000ld2 8” subwoofer – 700w max, shallow-mount design, deep bass in tight spaces",0.09553884711779449,0.028987602425024236,0,no,1,0.4377888180065319,low
g.skill flare x5 series ddr5 ram (amd expo) 64gb (2x32gb) 6000mt/s cl30-40-40-96 1.40v desktop computer memory u-dimm - matte black (f5-6000j3040g32gx2-fx5),0.06762907268170426,0.01229934333072,0,no,0,0.45011379429457354,low
"mighty max battery mighty max battery ml22-12 - 12 volt 22 ah, nut and bolt (nb) terminal, rechargeable sla agm battery",0.06762907268170426,0.01229934333072,0,no,0,0.4380926545494035,low
"apc ups battery replacement, rbc43, for apc smart-ups models smt2200rm2u, smt2200rm2uc, smt2200rm2unc, smt3000rm2u, smt3000rm2uc, sua2200rm2u, sua3000rm2u, sum1500rmxl2u, sum3000rmxl2u, select others",0.06762907268170426,0.01229934333072,0,no,0,0.4375802914058159,low
"garmin varia™ rct715, bicycle radar with camera and tail light, continuous recording, vehicle detection",0.3764010025062656,0.07346985678567525,0,no,1,0.4376530735434619,low
"hp laser jet pro m283fdw multifunction color fax/scan/printer 22ppm 600x600dpi 250-sheet e-print, ethernet, usb, wi-fi (renewed)",0.06762907268170426,0.01229934333072,0,no,0,0.40009357703411635,low
"ugreen revodok pro usb c hub for laptop 8 in 1 macbook docking station 4k 60hz hdmi, 100w pd charging, usb-c & usb-a 10gbps data ports, sd/tf card reader for macbook pro/air, ipad pro, xps, thinkpad",0.017533834586466165,0.003966334347158047,0,no,1,0.4377426071254868,low
"fujifilm instax mini 12 camera with fujifilm instant mini film (60 sheets) bundle with deals number one accessories including carrying case, photo album, stickers (lilac purple)",0.1779047619047619,0.03268704324601837,0,no,1,0.45052564877188805,low
"anker charger, 40w 4-port usb phone charger with foldable plug, powerport 4 for iphone 14/pro/pro max/13/12, ipad pro/air/mini, galaxy s23/s22/s21, note 20 ultra, lg, nexus, htc, and more",0.06762907268170426,0.01229934333072,0,no,0,0.4845159756792133,low
"fujifilm fujicolor 200 color negative film (35mm roll film, 36 exposures)(pack of 1)",0.011779448621553886,0.001973900037253888,0,no,1,0.4503818174046351,low
philips lfh3500 speechmike premium usb dictation microphone precision microphone push button control,0.3473784461152882,0.07143294022141043,0,no,1,0.3876686697158146,low
furman m-8x2 merit series 8 outlet power conditioner & surge protector with (2) hosa 18 gauge electrical extension cable,0.06762907268170426,0.01229934333072,0,no,0,0.46270332787659846,low
razer viper ultimate lightweight wireless gaming mouse & rgb charging dock: hyperspeed wireless technology - 20k dpi optical sensor - 74g lightweight - 70 hr battery - mercury white,0.09774436090225563,0.017867038834861484,0,no,1,0.459758005168687,low
asurion 3 year lawn & garden extended protection plan ($40 - $49.99),0.06762907268170426,0.01229934333072,0,no,0,0.4133185102305114,low
"asus vivobook 14 laptop, 14” wuxga 60hz display, qualcomm snapdragon x, qualcomm adreno gpu, 16gb ram, 512gb ssd, windows 11, cool silver, x1407qa-bs56",0.6491228070175439,0.13833981106162463,0,no,1,0.4250051987241176,low
cherry kc 200 mx mechanical office keyboard with new mx2a switches. modern design with metal plate frame. (bronze w/mx2a silent red switch),0.07769423558897243,0.017867038834861484,0,no,1,0.4501334339190177,low
"lisen 2025 car phone mount, phone holders for your car [thick cases friendly] car phone holder air vent wider clamp & metal hook cell phone car mount for iphone pro max samsung smartphones",0.0075187969924812035,0.002298249808633635,0,no,1,0.4267947150925893,low
"belkin 6-outlet wall surge protector w/ 2 usb-a ports, wall-mountable surge protector for home, office, travel, computer desktop, laptop, phone charger, & more - 900 joules of protection",0.022516290726817042,0.0039589206380979385,0,no,1,0.46038993896697883,low
"motorola original oem pmmn4013 pmmn4013a remote speaker microphone with 3.5mm audio jack, coiled cord & swivel clip, intrinsically safe",0.05755388471177945,0.010436648929367739,0,no,1,0.42548232607090836,low
"kodak sdxc card 128gb uhs-i u1 v10 premium, up to 85mb/s read speed, for full hd video and high-resolution pictures, compatible with sdxc standard - ekmsd128gxc10k",0.014375939849624056,0.002453937698895913,0,no,1,0.3626455642752921,low
"poly - voyager 4320 uc wireless headset + charge stand (plantronics) - headphones with boom mic - connect to pc/mac via usb-a bluetooth adapter, cell phone via bluetooth - works with teams, zoom &more",0.14786967418546368,0.028987602425024236,0,no,1,0.40016058281163175,low
"hp 17 laptop, 17.3” hd+ display, 11th gen intel core i3-1125g4 processor, 8gb ram, 256gb ssd, wi-fi, hdmi, webcam, windows 11 home, silver",0.3983959899749373,0.07345132251302497,0,no,1,0.42519350806437645,low
"samsung 32-inch class qled the frame ls03c series, quantum hdr, art mode, anti-reflection matte display, slim fit wall mount included, smart tv w/alexa built-in (qn32ls03cb)",0.5488721804511278,0.11016771663321231,0,no,1,0.37552276059182277,low
"hp 14"" hd student business laptop, intel quad-core n4120, 16gb ram, 384gb storage, (128gb emmc+256gb sd card), 1 year office 365, slim design, webcam, hdmi, bluetooth, wifi, win 11 s, silver",0.29725313283208016,0.0547520948361663,0,no,1,0.42506585050548934,low
"hp 972x pagewide ink cartridge for hp printers | high yield yellow | works with series: pro 452, 477, 552dw, 577 | l0s04an",0.06762907268170426,0.01229934333072,0,no,0,0.46271834641293813,low
apple iphone 13 silicone case with magsafe – abyss blue,0.03254135338345865,0.005812347903125064,0,no,1,0.4131486852426706,low
"popsockets phone grip for magsafe with kickstand, magnetic stand, swappable top, secure hold for iphone magsafe cases, phone & tablet grip - black",0.02757894736842105,0.004894901406936637,0,no,1,0.450570704380907,low
"apple iphone 16 pro max, us version, 512gb, black titanium - unlocked (renewed)",0.06762907268170426,0.22408862347810457,0,no,0,0.36251559617235274,low
miniso x15 pro translation earbuds open ear headphone bluetooth 5.4 ows ai headphones support 148 languages wireless ear buds with earhooks ipx5 waterproof bluetooth black（with ai）,0.024561403508771926,0.004337019800163472,0,no,1,0.3626322786469916,low
"taramps ts 800x4 2 ohms black multichannel stereo amplifier 800 watts rms, 4 channels, full range, car audio digital 2 bridged channel, crossover high/low pass, with rca and automatic high level input",0.10276691729323308,0.018795605894640074,0,no,1,0.43769755151646783,low
ilford hp5 plus black and white printing film 35mm iso 400 36 poses 2-pack,0.021052631578947364,0.0036883202574039785,0,no,1,0.47584103803502087,low
metra 95-5812 double din installation kit fits select 2004-2019 ford vehicles -black,0.009523809523809525,0.001556878902622785,0,no,1,0.4179990948443675,low
"pdp gaming lvl40 airlite stereo headset for nintendo switch/lite/oled - wired power noise cancelling microphone, lightweight soft comfort on ear headphones (mario neon - red & blue)",0.015538847117794484,0.003966334347158047,0,no,0,0.4422898011430262,low
"ugreen hdmi switch 3 in 1 out 4k@60hz, hdmi splitter with remote supports hdr10+ cec hdcp2.2 compatible with nintendo switch ps5/4/3 xbox roku tv fire stick blu-ray player",0.017543859649122806,0.0030396207146444845,0,no,1,0.42538817140077895,low
vortex optics viper hd roof prism binoculars 8x42,0.4877293233082707,0.08996721287168168,0,no,1,0.4627015949685593,low
"lowrance elite fs fishfinder/chartplotter, available with and without transducer",0.06762907268170426,0.01229934333072,0,no,0,0.45031365635509363,low
asurion 3 year lawn & garden extended protection plan ($100 - $124.99),0.06762907268170426,0.01229934333072,0,no,0,0.4255811018291422,low
"arlo pro 5s xl spotlight security camera 2k hdr | indoor/outdoor | band wi-fi connects to strongest network | longer battery life, 12x zoom, color night vision, 2-way audio - white, 3 pack",0.3684210526315789,0.08254609010251307,0,no,1,0.3625750926816983,low
"kodak mini shot 3 retro 4pass 2-in-1 instant digital camera and photo printer (3x3 inches) + 60 sheets cartridge bundle, white",0.06762907268170426,0.01229934333072,0,no,0,0.3795402190626816,low
"viewsonic vx1655-4k-oled 15.6 inch 4k uhd portable oled monitor with 2 way powered 60w usb c, mini hdmi, dual speakers, and built-in stand with magnetic cover",0.06762907268170426,0.01229934333072,0,no,0,0.42511379429457363,low
"powera fusion pro 4 wired controller for xbox series x|s, gamepad, wired video game controller, gaming controller, works with xbox one and windows 10/11",0.07757393483709274,0.01413794317762691,0,no,0,0.37591786362475843,low
razer kiyo streaming webcam: 1080p 30 fps / 720p 60 fps - ring light w/adjustable brightness - built-in microphone - advanced autofocus,0.06762907268170426,0.01229934333072,0,no,0,0.3918490215423574,low
asurion 2 year floorcare extended protection plan ($300 - $349.99),0.06762907268170426,0.01229934333072,0,no,0,0.4125883783099987,low
thrustmaster t16000m fcs flight pack (compatible with pc),0.06762907268170426,0.01229934333072,0,no,0,0.4296511251771899,low
logitech for creators blue snowball ice usb microphone - white,0.03258145363408521,0.008599902509725862,0,no,1,0.387554875421241,low
"panasonic cr1632 3.0 volt long lasting lithium coin cell batteries in child resistant, standards based packaging, 4-battery pack",0.06762907268170426,0.01229934333072,0,no,0,0.46325785844913975,low
insta360 x4 premium lens guards,0.028571428571428567,0.005819761612185173,0,no,1,0.4006319337982918,low
"canon rf-s55-210mm f5-7.1 is stm for canon aps-c mirrorless rf mount cameras, telephoto zoom, compact, lightweight, optical image stabilization, for landscape, portrait, & travel photos/videos",0.06762907268170426,0.01229934333072,0,no,0,0.4625976204862078,low
"tp-link 2.4ghz n300 long range outdoor cpe for ptp and ptmp transmission | point to point wireless bridge | 9dbi, 5km+ | passive poe powered w/free poe injector | pharos control (cpe210)",0.037192982456140354,0.007487846150709586,0,no,1,0.39028998194309816,low
"sennheiser consumer audio rs 175 rf wireless headphone system, black",0.34833082706766916,0.06419530675147951,0,no,1,0.40468520570196065,low
"epson 302 claria premium ink standard capacity color combo pack (t302520-s) works with expression premium xp-6000, xp-6100",0.05924812030075188,0.010749878137157325,0,no,1,0.45262420040734885,low
"garmin elog, compliant electronic logging device (eld), no-subscription fees, fmcsa compliant, supports 9-pin j1939 and 6-pin j1708 diagnostic ports (010-01876-00)",0.22317794486215542,0.04105712077488088,0,no,1,0.3631954737597288,low
"iottie itap 3 magnetic dash & windshield mount car phone holder with magnetic ring adapter. compatible with qi2, magsafe, iphone, and android smartphones.",0.022526315789473682,0.003960774065362966,0,no,1,0.391274851345372,low
lenovo e310 true wireless stereo earbuds bluetooth 5.3 enc noise-cancelling earbuds with 13mm speaker type-c charging 20h battery life for music calls comfortable fit wireless earbuds - black,0.016541353383458645,0.0034103061676499097,0,no,1,0.3625941546701294,low
"vivo universal adjustable ceiling projector mount for regular and mini projectors with extending arms, white, mount-vp01w",0.017543859649122806,0.0030396207146444845,0,no,1,0.44323765851776287,low
"roku indoor camera for home security, 2-pack - wired security camera with 1080p hd color night vision, works with alexa & google, motion & sound detection, built-in siren, 90-day subscription included",0.047609022556390976,0.010453329774752985,0,no,1,0.4002160358688859,low
"oneplus buds 4, bluetooth wireless earbuds, storm gray, e513a, in-ear headphones with active noise cancellation",0.09774436090225563,0.02342732062994286,0,no,1,0.4750034658160784,low
"ugreen 3.5mm audio cable braided 4-pole trrs hi-fi stereo jack shielded male to male aux cord compatible with ipad, samsung phones, tablets, car home stereos, headphones, speaker, 3ft",0.005513784461152883,0.0008155079966119349,0,<25%,1,0.44238564539849373,low
"kicker 46kisloc k-series interconnect, speaker to rca w/line-out converter",0.013834586466165411,0.00489304797967161,0,no,1,0.44144871978530426,low
asurion 3 year personal care protection plan ($70 - $79.99),0.06762907268170426,0.01229934333072,0,no,0,0.44030615575146403,low
fujifilm instax mini instant camera film (20 photo exposure) bundle with 6ave microfiber cleaning cloth,0.06762907268170426,0.01229934333072,0,no,0,0.47502541598457476,low
"msi gaming rtx 3050 ventus 2x 6g oc graphics card (nvidia rtx 3050, 96-bit, boost clock: 1492 mhz, 6gb gddr6 14 gbps, hdmi/dp, ampere architecture)",0.06762907268170426,0.01229934333072,0,no,0,0.4500791361337897,low
"amazon kindle scribe fabric folio cover with magnetic attach, sleek protective case - black",0.06762907268170426,0.01229934333072,0,no,0,0.41429991381670683,low
"dell latitude 5400 14 inches 8th gen core i7-8665u 16gb ram 512gb pcie ssd fhd 1080p, fpr, backlit keyboard (renewed)",0.06762907268170426,0.01229934333072,0,no,0,0.4125953099421555,low
"brother mfc-l2900dw xl wireless compact monochrome all-in-one laser printer with duplex copy & scan, fax, black & white | up to 4,200 pages of toner included(1), amazon dash replenishment ready",0.3132832080200501,0.06790957499059387,0,no,1,0.4250161738083658,low
"arlo ultra 2 spotlight camera 4k hdr (camera only, smarthub sold separately & is required to operate | wireless home security camera | color night vision, motion sensor, 180º view, 2-way audio, black",0.1779047619047619,0.05493558413540398,0,no,1,0.3766040952082782,low
nzxt h7 flow 2024 - mid-tower atx airflow case - includes pre-installed 3 x 120mm fans - supports bottom fans for dedicated gpu cooling - cable management - black,0.12781954887218047,0.02342732062994286,0,no,1,0.4754482455461375,low
"verbatim wired usb computer mouse - corded usb mouse for laptops and pcs - right or left hand use, blue 99743, 1.4"" x 2.4"" x 3.9""",0.0054736842105263155,0.0008080942875518266,0,no,1,0.44682882161098064,low
asurion 4 year kitchen protection plan ($200 - $249.99),0.06762907268170426,0.01229934333072,0,no,0,0.4514267609522676,low
"dewalt heavy duty usb a to lightning cable [apple mfi certified] durable iphone charger, lightning cables, fast charging iphone charger cord compatible w/iphones 14/13/12/11 pro max ipad airpods, 6ft",0.016531328320802004,0.0028524245608767453,0,<25%,1,0.4511581602061929,low
thermaltake toughpower gt 850w atx 3.1 standard power supply; 80 plus gold efficiency; smart zero fan; native 450w pcie 5.1 connector; ps-tpt-0850fnfagu-3; 5 year warranty,0.09774436090225563,0.019720466099888607,0,no,1,0.46276455729398325,low
sony dvpsr210p dvd player,0.06762907268170426,0.01229934333072,0,no,1,0.43400303489961267,low
nite ize steelie dash mount - additional car mount dash ball for steelie magnetic phone mounting system - cell phone accessories for dashboard mount set,0.06762907268170426,0.01229934333072,0,no,0,0.45412836458536704,low
"acer nitro v gaming laptop | intel core i5-13420h processor | nvidia geforce rtx 4050 laptop gpu | 15.6"" fhd ips 165hz display | 8gb ddr5 | 512gb gen 4 ssd | wi-fi 6 | backlit kb | anv15-52-586z",0.7493734335839599,0.13833981106162463,0,no,1,0.3750005776360131,low
"cuisinart msc-600 3-in-1 cook central 6-quart multi-cooker: slow cooker, brown/saute, steamer, silver",0.19154887218045114,0.03520955775372029,0,no,1,0.42964534881705924,low
"skytech gaming azure 3 desktop pc, ryzen 7 9700x 3.8 ghz (5.5ghz), nvidia rtx 4060 8gb, 1tb nvme ssd, 16gb ddr5 ram 6000, 650w gold psu, 360mm argb aio, wi-fi, win 11",0.06762907268170426,0.01229934333072,0,no,1,0.4750173290803919,low
"epson 410 claria premium ink standard capacity (t410020-s) works with expression premium xp-530, xp-630, xp-640, xp-7100, xp-830",0.01293233082706767,0.0021870441727320075,0,no,1,0.4529199500460375,low
asurion 3 year musical instrument accident protection plan ($250 - $299.99),0.06762907268170426,0.01229934333072,0,no,0,0.43759762048620776,low
"amazon basics swivel pedestal table top tv mount for 32"" to 65"" tvs up to 55 lbs, height adjustable 14-19 inches, max vesa 400x400, black",0.06762907268170426,0.01229934333072,0,no,0,0.43856516080808966,low
"netgear 26-port poe gigabit ethernet smart switch (gs724tp) - managed, 24 x 1g, 24 x poe+ @ 190w, 2 x 1g sfp, optional insight cloud management, desktop or rackmount, and limited lifetime protection",0.06762907268170426,0.01229934333072,0,no,0,0.42501097508424823,low
dell 45w replacement ac adapter for dell,0.01499749373433584,0.002568850189327595,0,no,1,0.4550248556776421,low
asurion 3 year musical instrument accident protection plan ($50 - $59.99),0.06762907268170426,0.01229934333072,0,no,0,0.4252732218341792,low
asus rog strix b550-f gaming wifi ii amd socket am4 atx ddr4 motherboard,0.06762907268170426,0.01229934333072,0,no,0,0.4384386585212287,low
"elgato usb hub – for stream deck +, 2 usb-c ports/2 usb-a ports, power delivery, sd/microsd card reader – usb-c, mac/pc, stream deck & power supply not included",0.05764411027568923,0.010453329774752985,0,no,1,0.43763574446307,low
"dell 2024 inspiron 15 business laptop, free microsoft office 2021 with lifetime license, 15.6"""" touchscreen fhd, intel 10-core i5-1235u, 32gb ddr4 ram, 1tb pcie ssd, windows 11 pro, black, 3520i512t",0.06762907268170426,0.01229934333072,0,no,0,0.3750571859652933,low
"epson expression premium xp-7100 wireless color photo printer with adf, scanner and copier, black, small",0.14786967418546368,0.04566844781026836,0,no,1,0.3779834900074746,low
"tripp lite omni1500lcdt 1500va ups battery back up avr lcd display 10 outlets 120v 810w tel & coax protection usb, 3 year warranty & $250,000 insurance, black",0.06762907268170426,0.01229934333072,0,no,0,0.40065734978286666,low
asurion 2 year electronics protection plan ($500 - $599.99),0.06762907268170426,0.01229934333072,0,no,0,0.38757567031771134,low
nintendo ds lite polar white (renewed),0.06762907268170426,0.01229934333072,0,no,0,0.40037950686058293,low
"koss porta pro classic on-ear headphones, retro style, 3.5mm wired plug, durable, black/silver",0.03759398496240601,0.008599902509725862,0,no,1,0.4597054402914982,low
"vevor retractable extension cord reel, 30 ft, heavy duty 16awg/3c sjtow power cord, with lighted triple tap outlet 10 amp circuit breaker, for ceiling or wall mount garage and shop, etl listed",0.03759398496240601,0.007302503424206872,0,no,1,0.4625323476167316,low
"eaton chspt2surge spd type 2 chsp whole home surge protector, nema 4, single phase, 120/240 volts, ul 1449 3rd edition",0.06567418546365915,0.011937925014039712,0,no,1,0.46316716959508875,low
asrock b760m pg riptide wifi,0.11779448621553884,0.021573893364915733,0,no,1,0.46253003707267937,low
asurion 3 year furniture protection plan ($600 - $699.99),0.06762907268170426,0.01229934333072,0,no,0,0.41250115527202613,low
"sandisk ssd plus 1tb internal ssd - sata iii 6 gb/s, 2.5""/7mm, up to 535 mb/s - sdssda-1t00-g27",0.058656641604010025,0.014716212484315372,0,no,1,0.46508838697453897,low
"garmin zūmo® xt2 all-terrain motorcycle navigator, ultrabright 6"" sunlight readable display, visual route planner, and ride summaries",0.5969924812030075,0.11016771663321231,0,no,1,0.41267098025986687,low
"myq smart garage® video keypad rechargeable battery , 5.12 ounces",0.06762907268170426,0.01229934333072,0,no,0,0.4503633330522171,low
"msi mag 321up qd-oled 32-inch qd-oled 3840 x 2160 (uhd) computer monitor, 165hz, adaptive-synch, hdmi, display port, vga port, vesa mountable, tilt, height adjustable, speaker, 0.03ms, black",0.7730726817042606,0.1661412200370315,0,no,1,0.4250687386855546,low
ooma telo air voip free internet home phone service with wireless connectivity. affordable landline replacement. unlimited nationwide calling. call on the go with free mobile app. can block robocalls,0.08771929824561403,0.021573893364915733,0,no,1,0.38876675577664893,low
corsair vengeance rgb pro ddr4 ram 32gb (2x16gb) 3600mhz cl18-22-22-42 1.35v intel amd desktop computer memory - black (cmw32gx4m2d3600c18),0.1729323308270677,0.03176774332256492,0,no,1,0.47821338914067396,low
beyerdynamic dt 900 pro x open-back studio headphones with stellar.45 driver for mixing and mastering,0.06762907268170426,0.01229934333072,0,no,0,0.45139499097154906,low
hp thunderbolt dock 280w g4 with combo cable,0.21744360902255638,0.08070007654654605,0,no,1,0.36253408052477076,low
asurion 2 year personal care protection plan ($60 - $69.99),0.06762907268170426,0.01229934333072,0,no,0,0.41361137168913475,low
"amazon basics universal portable smartphone holder for car, easy to install air vent mount, adjustable and secure, grey",0.0075187969924812035,0.00118619344961736,0,no,1,0.4035010518751798,low
sony ht-s2000 compact 3.1 ch dolby atmos sound bar.,0.06762907268170426,0.01229934333072,0,no,0,0.41284715924385135,low
"livescope™ plus system with gls 10™ and lvs34 transducer, target separation, sharp sonar images, vivid color, clear vision",0.06762907268170426,0.3329496738894727,0,no,1,0.46257509268169833,low
"ge 6-outlet surge protector, 20 ft extension cord, power strip, 800 joules, flat plug, twist-to-close safety covers, protected indicator light, ul listed, black, 50769",0.02049122807017544,0.004522362526666185,0,no,1,0.464147417909258,low
"yealink t57w ip phone, 16 voip accounts. 7-inch adjustable color touch screen. usb 2.0, 802.11ac wi-fi, dual-port gigabit ethernet, 802.3af poe, power adapter not included (sip-t57w)",0.20052130325814538,0.0407587189852115,0,no,1,0.4500675834135284,low
"ecobee smart video doorbell camera (wired) - with industry leading hd camera, smart security, night vision, person and package sensors, 2-way talk, and video & snapshot recording",0.11779448621553884,0.028987602425024236,1,no,1,0.40044824554613756,low
"glorious model o wireless gaming mouse - superlight, 69g honeycomb design, rgb, ambidextrous, lag free 2.4ghz wireless, up to 71 hours battery - matte black",0.07456641604010025,0.013581914998118772,0,no,1,0.4384450125173724,low
"wavlink universal usb c laptop docking station dual monitors 5k/4k@60hz with 65w host charging for thunderbolt 4/3, usb-c windows, mac, chrome, ubuntu 20.04,22.04(2hdmi, 2dp, 6usb 3.0, 1gbps ethernet",0.16691729323308271,0.030655686963548645,0,no,1,0.37532636434738104,low
"hp premium plus photo paper, satin, 8.5x11 in, 50 sheets (cr667a)",0.06762907268170426,0.01229934333072,0,no,0,0.46530153466335955,low
"garmin drivesmart 55 ex with traffic, 5.5-inch car gps navigator with bright, crisp high-resolution maps, garmin voice assist, smart notifications and hands-free calling",0.2180050125313283,0.04010075230612687,0,no,1,0.4250132856283005,low
"brother lc103 ink cartridge ( cyan,magenta,yellow , ) by brother",0.04552380952380952,0.009155930689234,0,no,1,0.45009530994215546,low
"hp original 935 cyan, magenta, yellow / 934xl black ink cartridges (4-pack) | works officejet 6810; officejet pro 6230, 6830 series | n9h66fn",0.10165413533834586,0.018589875468222064,0,no,1,0.43770043969653316,low
sony wh-1000xm5/b wireless industry leading noise canceling bluetooth headphones (renewed),0.06762907268170426,0.01229934333072,0,no,0,0.4130857229172467,low
"razer blackshark v2 pro wireless xbox gaming headset: 50mm drivers - super wideband mic - noise isolating earcups - for xbox, ps5, nintendo switch 2, pc, mac - bluetooth, usb-c - 70hr battery - black",0.14785964912280702,0.03640131148513274,0,no,0,0.3876680920798015,low
"hisense 55"" class u7 mini-led uled 4k uhd google smart tv (55u75qg, 2025 model) - qled, native 165hz, vrr 288, up to 3000 nits, hdr10+, dolby vision iq · atmos, imax enhanced, 2.1.2 ch surround",0.06762907268170426,0.01229934333072,0,no,0,0.43756758341352847,low
"logitech signature slim mk955 combo for business | copilot edition, microsoft copilot, copilot in windows, wireless keyboard and mouse, quiet typing, secure receiver, bluetooth, windows - graphite",0.06762907268170426,0.01229934333072,0,no,0,0.43751039744823517,low
panasonic industrial cr123a lithium battery 3v 6 pack,0.06762907268170426,0.01229934333072,0,no,0,0.45282695064793427,low
tamron 70-180mm f/2.8 di iii vc vxd g2 for sony e-mount full frame mirrorless cameras,0.06762907268170426,0.2400948213388788,0,no,1,0.4500346581607838,low
"insta360 flow 2 pro creator bundle grey - foldable ai phone gimbal, apple dockkit, 360º pan tracking, free tilt mode, built-in tripod/selfie stick, portable vlog/travel stabilizer, spotlight, magsafe",0.15789473684210528,0.03454788422010561,0,no,1,0.4378927924888834,low
"boya boyalink 2 wireless lavalier microphone for iphone camera android, mini lapel micophone wireless, 48 khz 24 bit, 6mm mic, 1000ft, 30h use, noise cancelling, clip on mic usb-c/lightning/3.5mm trs",0.08740852130325814,0.028804113125786547,0,<25%,1,0.4502160358688858,low
"logitech g403 hero 25k gaming mouse, lightsync rgb, lightweight 87g+10g optional, braided cable, 25, 600 dpi, rubber side grips, black",0.047619047619047616,0.014160184304807234,0,no,1,0.4271314768882055,low
"steelseries rival 5 gaming mouse with prismsync rgb lighting and 9 programmable buttons – fps, moba, mmo, battle royale – 18,000 cpi truemove air optical sensor - black",0.04360902255639098,0.010453329774752985,0,no,1,0.4132774980735839,low
"pioneer a-series standard ts-a6881f 6” x 8” 4-way speakers (pair) – 350w max, balanced sound + smooth treble, enhanced bass, great stock replacement",0.05995989974937343,0.016013611569834357,0,no,1,0.4501559617235272,low
nintendo switch lite - gray,0.18196491228070177,0.03343768128835436,0,no,0,0.47724704741351925,low
"kodak pixpro friendly zoom fz55 digital camera (red) bundle with 32gb sd card, camera case, and battery travel charger (4 items)",0.06762907268170426,0.01229934333072,0,no,0,0.4375658505054893,low
g.skill trident z5 neo rgb series (amd expo) ddr5 ram 64gb (2x32gb) 6000mt/s cl30-36-36-96 1.40v desktop computer memory udimm - matte white (f5-6000j3036g32gx2-tz5nrw),0.06762907268170426,0.01229934333072,0,no,0,0.4751051297543776,low
"canon lc-e17 battery charger for lp-e17 lithium-ion battery to use with canon cameras including eos 77d, m3, r50, r100, m5, r8, m6 mark ii, r10, rp, rebel t8i, t7i, t6s, t6i, sl3, sl2 (bulk packaging)",0.025563909774436087,0.004522362526666185,0,no,1,0.4500248383485617,low
"ge modern loop rabbit ears indoor tv antenna, 15 inch extendable dipoles, 4k 1080p vhf uhf, tabletop antenna, digital hdtv antenna, smart tv compatible, 4ft coaxial cable, black, 33675",0.01018546365914787,0.0016792051021145755,0,no,1,0.3780493405129639,low
asurion 2 year ride-on protection plan ($100 - $124.99),0.06762907268170426,0.01229934333072,0,no,0,0.4501600051756186,low
steelseries aerox 5 wireless - holey rgb gaming mouse - ultra-lightweight water resistant design - 9 buttons – bluetooth/2.4 ghz - 18k dpi truemove air optical sensor,0.09635087719298245,0.030841029690051362,0,no,1,0.4007699888054141,low
"fujifilm instax mini film - twin packs (40 exp total), iso 800, compatible with instax mini evo, 12, 11, 9 models",0.047619047619047616,0.008599902509725862,0,no,1,0.475063539961437,low
asurion 2 year auto accessories protection plan ($30 - $39.99),0.06762907268170426,0.01229934333072,0,no,0,0.33752310544052255,low
"hp 12a black toner cartridge | works with hp laserjet 1010, 1020, 3015, 3020, 3030, 3050 series; hp laserjet mfp m1005, m1319 series | q2612a",0.11268170426065163,0.0206286454597519,0,no,1,0.45123902924802184,low
"brother monochrome laser printer, mfcl2710dw, wireless networking, duplex printing, includes 4 month refresh subscription trial and amazon dash replenishment ready",0.06762907268170426,0.01229934333072,0,no,0,0.44299216321221074,low
asurion 3 year lawn & garden extended protection plan ($175 - $199.99),0.06762907268170426,0.01229934333072,0,no,0,0.43932995088938614,low
asurion 3 year home improvement protection plan ($700 - $799.99),0.06762907268170426,0.01229934333072,0,no,0,0.32503581343280996,low
"apple 2021 ipad mini 6 (8.3 inch, wi-fi + cellular, 64gb) space gray (renewed)",0.31229072681704256,0.06105374753725852,0,no,0,0.425859522387439,low
"crucial 8gb, 260-pin sodimm, ddr4 pc4-19200,",0.02557393483709273,0.0045242159539312125,0,no,1,0.4872759205496322,low
"skullcandy dime 2 wireless earbuds, bluetooth headphones, noise isolating fit, up to 12 hours battery, microphone for iphone android, easy carry with integrated lanyard - true black",0.020551378446115286,0.005263733432677034,0,no,1,0.37991106138306857,low
"steelseries arctis nova 3p wireless multi-platform gaming headset — mobile app control — 40 hr battery — neodymium magnetic drivers — 2.4ghz/bluetooth — ps5, ps4, pc, switch, mobile — lavender",0.10776942355889724,0.019720466099888607,0,no,0,0.43758375722189424,low
"klipsch r-51pm powered bluetooth speaker,black",0.39849624060150374,0.11035491278698005,0,no,1,0.4514342702204374,low
"oneplus pad 3 storm blue, 13.2″ 3.4k lcd 144 hz display, snapdragon 8 elite, 12 gb/256 gb, 12,140 mah battery with 80 w charge, 8‑speaker dolby atmos, slim 5.97 mm aluminum body",0.6491228070175439,0.12907267473648898,0,no,1,0.4125028881800653,low
"orion cobalt series cb693 6x9” 3-way coaxial car speakers, 320w, 4 ohms, full range, enhanced bass, polypropylene cone & butyl rubber surround, easy install, grills included (pair)",0.06261654135338346,0.01137262969820644,0,no,1,0.4252143029608467,low
sony multi zone region free blu ray player - pal/ntsc playback - zone a b c - region 1 2 3 4 5 6,0.15690225563909777,0.028804113125786547,0,no,1,0.4254719286226732,low
"epson c31ce95022 series tm-m30 thermal receipt printer, autocutter, usb, ethernet, energy star, black",0.2080200501253133,0.03825473875015986,0,no,1,0.4125681610495415,low
asurion 3 year desktop protection plan ($1000 - $1249.99),0.06762907268170426,0.01229934333072,0,no,0,0.38783560652359006,low
